file,line,token,scope,context
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,465,W_i^,baseline or explicit boundary prose,"If \(W_i^E(q,m;1,p_m)\leq W_i^0(q,m)\) for every draw, then"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,465,q,baseline or explicit boundary prose,"If \(W_i^E(q,m;1,p_m)\leq W_i^0(q,m)\) for every draw, then"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,465,m,baseline or explicit boundary prose,"If \(W_i^E(q,m;1,p_m)\leq W_i^0(q,m)\) for every draw, then"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,467,\Omega_i,baseline or explicit boundary prose,"\Delta\Omega_i(p_m)=0,"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,467,p_m,baseline or explicit boundary prose,"\Delta\Omega_i(p_m)=0,"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,469,x_i,baseline or explicit boundary prose,\Delta x_i(p_m)=0.
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,469,p_m,baseline or explicit boundary prose,\Delta x_i(p_m)=0.
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,473,p_m,baseline or explicit boundary prose,holds at \(p_m^1\).
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,477,p_m,baseline or explicit boundary prose,"price \(\bar p_m\) in both regimes, then"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,479,p_m,baseline or explicit boundary prose,"p_m^1=p_m^0=\bar p_m,"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,479,p_m,baseline or explicit boundary prose,"p_m^1=p_m^0=\bar p_m,"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,479,p_m,baseline or explicit boundary prose,"p_m^1=p_m^0=\bar p_m,"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,481,\Omega_i,baseline or explicit boundary prose,"\Delta\Omega_i^{\mathrm{eq}}=\Delta\Omega_i^{\mathrm{dir}},"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,481,\Omega_i,baseline or explicit boundary prose,"\Delta\Omega_i^{\mathrm{eq}}=\Delta\Omega_i^{\mathrm{dir}},"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,483,x_i,baseline or explicit boundary prose,\Delta x_i^{\mathrm{eq}}=\Delta x_i^{\mathrm{dir}}.
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,483,x_i,baseline or explicit boundary prose,\Delta x_i^{\mathrm{eq}}=\Delta x_i^{\mathrm{dir}}.
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,492,x_i,baseline or explicit boundary prose,"x_i^*(M,p_m)"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,492,M,baseline or explicit boundary prose,"x_i^*(M,p_m)"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,492,p_m,baseline or explicit boundary prose,"x_i^*(M,p_m)"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,494,a_i,baseline or explicit boundary prose,"\frac{\beta a_i}{\kappa}\Omega_i(M,p_m),"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,494,\Omega_i,baseline or explicit boundary prose,"\frac{\beta a_i}{\kappa}\Omega_i(M,p_m),"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,494,M,baseline or explicit boundary prose,"\frac{\beta a_i}{\kappa}\Omega_i(M,p_m),"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,494,p_m,baseline or explicit boundary prose,"\frac{\beta a_i}{\kappa}\Omega_i(M,p_m),"
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,496,x_i,baseline or explicit boundary prose,\Delta x_i
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,498,a_i,baseline or explicit boundary prose,\frac{\beta a_i}{\kappa}\Delta\Omega_i.
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,498,\Omega_i,baseline or explicit boundary prose,\frac{\beta a_i}{\kappa}\Delta\Omega_i.
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,506,\Omega_i,baseline or explicit boundary prose,\Delta\Omega_i
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,529,M,baseline or explicit boundary prose,M
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,533,\Omega_i,baseline or explicit boundary prose,\Omega_i \\
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,535,x_i,baseline or explicit boundary prose,x_i^*
paper/model_rebuild/revision_20260907/08_required_propositions.tex,8,M,baseline or explicit boundary prose,\(M=0\) and \(M=1\); the binary regime is never differentiated.
paper/model_rebuild/revision_20260907/08_required_propositions.tex,8,M,baseline or explicit boundary prose,\(M=0\) and \(M=1\); the binary regime is never differentiated.
paper/model_rebuild/revision_20260907/08_required_propositions.tex,14,q,baseline or explicit boundary prose,"Fix a project \((q,m)\), a finite institutional wedge, regime \(M=1\), and a"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,14,m,baseline or explicit boundary prose,"Fix a project \((q,m)\), a finite institutional wedge, regime \(M=1\), and a"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,14,M,baseline or explicit boundary prose,"Fix a project \((q,m)\), a finite institutional wedge, regime \(M=1\), and a"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,15,p_m,baseline or explicit boundary prose,conjectured support price \(p_m<\infty\). Hold all primitives except internal
paper/model_rebuild/revision_20260907/08_required_propositions.tex,16,k_i,baseline or explicit boundary prose,"manufacturing capability \(k_i\) fixed. On the interior of the internally feasible domain,"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,20,k_i,baseline or explicit boundary prose,The internal-minus-entrusted value gap is strictly increasing in \(k_i\):
paper/model_rebuild/revision_20260907/08_required_propositions.tex,22,k_i,baseline or explicit boundary prose,"\frac{\partial\Delta_{IE}(k_i;q,m,M,p_m)}{\partial k_i}"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,22,q,baseline or explicit boundary prose,"\frac{\partial\Delta_{IE}(k_i;q,m,M,p_m)}{\partial k_i}"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,22,m,baseline or explicit boundary prose,"\frac{\partial\Delta_{IE}(k_i;q,m,M,p_m)}{\partial k_i}"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,22,M,baseline or explicit boundary prose,"\frac{\partial\Delta_{IE}(k_i;q,m,M,p_m)}{\partial k_i}"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,22,p_m,baseline or explicit boundary prose,"\frac{\partial\Delta_{IE}(k_i;q,m,M,p_m)}{\partial k_i}"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,22,k_i,baseline or explicit boundary prose,"\frac{\partial\Delta_{IE}(k_i;q,m,M,p_m)}{\partial k_i}"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,24,s(q),baseline or explicit boundary prose,"s(q)R_c(q,c_I)c_{I,k}(m,k_i)-F_{I,k}(m,k_i)"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,24,q,baseline or explicit boundary prose,"s(q)R_c(q,c_I)c_{I,k}(m,k_i)-F_{I,k}(m,k_i)"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,24,m,baseline or explicit boundary prose,"s(q)R_c(q,c_I)c_{I,k}(m,k_i)-F_{I,k}(m,k_i)"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,24,k_i,baseline or explicit boundary prose,"s(q)R_c(q,c_I)c_{I,k}(m,k_i)-F_{I,k}(m,k_i)"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,24,m,baseline or explicit boundary prose,"s(q)R_c(q,c_I)c_{I,k}(m,k_i)-F_{I,k}(m,k_i)"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,24,k_i,baseline or explicit boundary prose,"s(q)R_c(q,c_I)c_{I,k}(m,k_i)-F_{I,k}(m,k_i)"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,29,q,baseline or explicit boundary prose,"upper endpoint, there is a unique \(k^*(q,m;p_m,M)\). Conditional on both"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,29,m,baseline or explicit boundary prose,"upper endpoint, there is a unique \(k^*(q,m;p_m,M)\). Conditional on both"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,29,p_m,baseline or explicit boundary prose,"upper endpoint, there is a unique \(k^*(q,m;p_m,M)\). Conditional on both"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,29,M,baseline or explicit boundary prose,"upper endpoint, there is a unique \(k^*(q,m;p_m,M)\). Conditional on both"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,38,s(q),baseline or explicit boundary prose,"\(s(q)=0\)), while the setup-cost term is strictly positive. Their sum is"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,48,k_i,baseline or explicit boundary prose,"\(k_i<\underline{k}(m)\), internal production is infeasible. As"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,48,m,baseline or explicit boundary prose,"\(k_i<\underline{k}(m)\), internal production is infeasible. As"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,49,k_i,baseline or explicit boundary prose,"\(k_i\rightarrow\infty\), the maintained technology signs weakly favor"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,50,M,baseline or explicit boundary prose,"internal production relative to entrusted production. At \(M=0\), route \(E\)"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,64,q,baseline or explicit boundary prose,"Fix developer \(i\), project draw \((q,m)\), and support price \(p_m\)."
paper/model_rebuild/revision_20260907/08_required_propositions.tex,64,m,baseline or explicit boundary prose,"Fix developer \(i\), project draw \((q,m)\), and support price \(p_m\)."
paper/model_rebuild/revision_20260907/08_required_propositions.tex,64,p_m,baseline or explicit boundary prose,"Fix developer \(i\), project draw \((q,m)\), and support price \(p_m\)."
paper/model_rebuild/revision_20260907/08_required_propositions.tex,71,W_i^,baseline or explicit boundary prose,"W_i^0(q,m)"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,71,q,baseline or explicit boundary prose,"W_i^0(q,m)"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,71,m,baseline or explicit boundary prose,"W_i^0(q,m)"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,73,W_i^,baseline or explicit boundary prose,"\max\{W_i^I(q,m),W^T(q,m),0\},"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,73,q,baseline or explicit boundary prose,"\max\{W_i^I(q,m),W^T(q,m),0\},"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,73,m,baseline or explicit boundary prose,"\max\{W_i^I(q,m),W^T(q,m),0\},"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,73,W^,baseline or explicit boundary prose,"\max\{W_i^I(q,m),W^T(q,m),0\},"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,73,q,baseline or explicit boundary prose,"\max\{W_i^I(q,m),W^T(q,m),0\},"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,73,m,baseline or explicit boundary prose,"\max\{W_i^I(q,m),W^T(q,m),0\},"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,75,W_i^,baseline or explicit boundary prose,"W_i^1(q,m;p_m)"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,75,q,baseline or explicit boundary prose,"W_i^1(q,m;p_m)"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,75,m,baseline or explicit boundary prose,"W_i^1(q,m;p_m)"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,75,p_m,baseline or explicit boundary prose,"W_i^1(q,m;p_m)"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,77,W_i^,baseline or explicit boundary prose,"\max\{W_i^0(q,m),W_i^E(q,m;1,p_m)\}."
paper/model_rebuild/revision_20260907/08_required_propositions.tex,77,q,baseline or explicit boundary prose,"\max\{W_i^0(q,m),W_i^E(q,m;1,p_m)\}."
paper/model_rebuild/revision_20260907/08_required_propositions.tex,77,m,baseline or explicit boundary prose,"\max\{W_i^0(q,m),W_i^E(q,m;1,p_m)\}."
paper/model_rebuild/revision_20260907/08_required_propositions.tex,77,W_i^,baseline or explicit boundary prose,"\max\{W_i^0(q,m),W_i^E(q,m;1,p_m)\}."
paper/model_rebuild/revision_20260907/08_required_propositions.tex,77,q,baseline or explicit boundary prose,"\max\{W_i^0(q,m),W_i^E(q,m;1,p_m)\}."
paper/model_rebuild/revision_20260907/08_required_propositions.tex,77,m,baseline or explicit boundary prose,"\max\{W_i^0(q,m),W_i^E(q,m;1,p_m)\}."
paper/model_rebuild/revision_20260907/08_required_propositions.tex,77,p_m,baseline or explicit boundary prose,"\max\{W_i^0(q,m),W_i^E(q,m;1,p_m)\}."
paper/model_rebuild/revision_20260907/08_required_propositions.tex,82,W_i^,baseline or explicit boundary prose,"W_i^1(q,m;p_m)-W_i^0(q,m)"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,82,q,baseline or explicit boundary prose,"W_i^1(q,m;p_m)-W_i^0(q,m)"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,82,m,baseline or explicit boundary prose,"W_i^1(q,m;p_m)-W_i^0(q,m)"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,82,p_m,baseline or explicit boundary prose,"W_i^1(q,m;p_m)-W_i^0(q,m)"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,82,W_i^,baseline or explicit boundary prose,"W_i^1(q,m;p_m)-W_i^0(q,m)"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,82,q,baseline or explicit boundary prose,"W_i^1(q,m;p_m)-W_i^0(q,m)"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,82,m,baseline or explicit boundary prose,"W_i^1(q,m;p_m)-W_i^0(q,m)"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,84,W_i^,baseline or explicit boundary prose,"\left[W_i^E(q,m;1,p_m)-W_i^0(q,m)\right]_+."
paper/model_rebuild/revision_20260907/08_required_propositions.tex,84,q,baseline or explicit boundary prose,"\left[W_i^E(q,m;1,p_m)-W_i^0(q,m)\right]_+."
paper/model_rebuild/revision_20260907/08_required_propositions.tex,84,m,baseline or explicit boundary prose,"\left[W_i^E(q,m;1,p_m)-W_i^0(q,m)\right]_+."
paper/model_rebuild/revision_20260907/08_required_propositions.tex,84,p_m,baseline or explicit boundary prose,"\left[W_i^E(q,m;1,p_m)-W_i^0(q,m)\right]_+."
paper/model_rebuild/revision_20260907/08_required_propositions.tex,84,W_i^,baseline or explicit boundary prose,"\left[W_i^E(q,m;1,p_m)-W_i^0(q,m)\right]_+."
paper/model_rebuild/revision_20260907/08_required_propositions.tex,84,q,baseline or explicit boundary prose,"\left[W_i^E(q,m;1,p_m)-W_i^0(q,m)\right]_+."
paper/model_rebuild/revision_20260907/08_required_propositions.tex,84,m,baseline or explicit boundary prose,"\left[W_i^E(q,m;1,p_m)-W_i^0(q,m)\right]_+."
paper/model_rebuild/revision_20260907/08_required_propositions.tex,89,p_m,baseline or explicit boundary prose,\mathcal C_i(p_m)
paper/model_rebuild/revision_20260907/08_required_propositions.tex,91,q,baseline or explicit boundary prose,"\left\{(q,m):"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,91,m,baseline or explicit boundary prose,"\left\{(q,m):"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,92,W_i^,baseline or explicit boundary prose,"W_i^E(q,m;1,p_m)>W_i^0(q,m)\right\}."
paper/model_rebuild/revision_20260907/08_required_propositions.tex,92,q,baseline or explicit boundary prose,"W_i^E(q,m;1,p_m)>W_i^0(q,m)\right\}."
paper/model_rebuild/revision_20260907/08_required_propositions.tex,92,m,baseline or explicit boundary prose,"W_i^E(q,m;1,p_m)>W_i^0(q,m)\right\}."
paper/model_rebuild/revision_20260907/08_required_propositions.tex,92,p_m,baseline or explicit boundary prose,"W_i^E(q,m;1,p_m)>W_i^0(q,m)\right\}."
paper/model_rebuild/revision_20260907/08_required_propositions.tex,92,W_i^,baseline or explicit boundary prose,"W_i^E(q,m;1,p_m)>W_i^0(q,m)\right\}."
paper/model_rebuild/revision_20260907/08_required_propositions.tex,92,q,baseline or explicit boundary prose,"W_i^E(q,m;1,p_m)>W_i^0(q,m)\right\}."
paper/model_rebuild/revision_20260907/08_required_propositions.tex,92,m,baseline or explicit boundary prose,"W_i^E(q,m;1,p_m)>W_i^0(q,m)\right\}."
paper/model_rebuild/revision_20260907/08_required_propositions.tex,101,W_i^,baseline or explicit boundary prose,\(a=W_i^0\) and \(b=W_i^E\). The gain is strictly positive exactly where the
paper/model_rebuild/revision_20260907/08_required_propositions.tex,101,W_i^,baseline or explicit boundary prose,\(a=W_i^0\) and \(b=W_i^E\). The gain is strictly positive exactly where the
paper/model_rebuild/revision_20260907/08_required_propositions.tex,103,p_m,baseline or explicit boundary prose,\(\mathcal C_i(p_m)\).
paper/model_rebuild/revision_20260907/08_required_propositions.tex,108,W_i^,baseline or explicit boundary prose,"price. If \(W_i^E\leq W_i^0\), the project gain is zero. If this inequality"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,108,W_i^,baseline or explicit boundary prose,"price. If \(W_i^E\leq W_i^0\), the project gain is zero. If this inequality"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,109,p_m,baseline or explicit boundary prose,"holds for all project draws, \(\mathcal C_i(p_m)\) is empty up to null sets."
paper/model_rebuild/revision_20260907/08_required_propositions.tex,110,p_m,baseline or explicit boundary prose,"As \(p_m\rightarrow\infty\), \(W_i^E\rightarrow-\infty\), so the old value is"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,110,W_i^,baseline or explicit boundary prose,"As \(p_m\rightarrow\infty\), \(W_i^E\rightarrow-\infty\), so the old value is"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,125,p_m,baseline or explicit boundary prose,"Fix a support price \(p_m\), policy-invariant primitives, and developer"
