"surface","scope","file","line","object","occurrence_in_line","matched_text","variant","category","canonical_meaning","direct_M_shift","context"
"appendix-module","baseline","08_comparative_statics.tex","455","Omega_i","1","\Omega_i","\Omega_i","endogenous firm-level object","expected optimized value per planning-stage project","indirect only","\Delta\Omega_i(p_m)=0,"
"appendix-module","baseline","08_comparative_statics.tex","455","p_m","1","p_m","candidate-or-generic","equilibrium price / candidate price","qualified manufacturing-service capacity price","no","\Delta\Omega_i(p_m)=0,"
"appendix-module","baseline","08_comparative_statics.tex","457","p_m","1","p_m","candidate-or-generic","equilibrium price / candidate price","qualified manufacturing-service capacity price","no","\Delta x_i(p_m)=0."
"appendix-module","baseline","08_comparative_statics.tex","457","x_i","1","x_i","control","control / optimized control","original-drug innovation investment / project-advancement intensity","through Omega_i only","\Delta x_i(p_m)=0."
"appendix-module","baseline","08_comparative_statics.tex","461","p_m","1","p_m","candidate-or-generic","equilibrium price / candidate price","qualified manufacturing-service capacity price","no","holds at \(p_m^1\)."
"appendix-module","baseline","08_comparative_statics.tex","465","p_m","1","p_m","candidate-or-generic","equilibrium price / candidate price","qualified manufacturing-service capacity price","no","price \(\bar p_m\) in both regimes, then"
"appendix-module","baseline","08_comparative_statics.tex","467","p_m","1","p_m","candidate-or-generic","equilibrium price / candidate price","qualified manufacturing-service capacity price","no","p_m^1=p_m^0=\bar p_m,"
"appendix-module","baseline","08_comparative_statics.tex","467","p_m","2","p_m","candidate-or-generic","equilibrium price / candidate price","qualified manufacturing-service capacity price","no","p_m^1=p_m^0=\bar p_m,"
"appendix-module","baseline","08_comparative_statics.tex","467","p_m","3","p_m","candidate-or-generic","equilibrium price / candidate price","qualified manufacturing-service capacity price","no","p_m^1=p_m^0=\bar p_m,"
"appendix-module","baseline","08_comparative_statics.tex","469","a_i","1","a_i","a_i","exogenous firm characteristic","research capability for viable planning-stage projects","no","\Delta\Omega_i^{\mathrm{eq}}=\Delta\Omega_i^{\mathrm{dir}},"
"appendix-module","baseline","08_comparative_statics.tex","469","a_i","2","a_i","a_i","exogenous firm characteristic","research capability for viable planning-stage projects","no","\Delta\Omega_i^{\mathrm{eq}}=\Delta\Omega_i^{\mathrm{dir}},"
"appendix-module","baseline","08_comparative_statics.tex","469","Omega_i","1","\Omega_i","\Omega_i","endogenous firm-level object","expected optimized value per planning-stage project","indirect only","\Delta\Omega_i^{\mathrm{eq}}=\Delta\Omega_i^{\mathrm{dir}},"
"appendix-module","baseline","08_comparative_statics.tex","469","Omega_i","2","\Omega_i","\Omega_i","endogenous firm-level object","expected optimized value per planning-stage project","indirect only","\Delta\Omega_i^{\mathrm{eq}}=\Delta\Omega_i^{\mathrm{dir}},"
"appendix-module","baseline","08_comparative_statics.tex","471","x_i","1","x_i","control","control / optimized control","original-drug innovation investment / project-advancement intensity","through Omega_i only","\Delta x_i^{\mathrm{eq}}=\Delta x_i^{\mathrm{dir}}."
"appendix-module","baseline","08_comparative_statics.tex","471","x_i","2","x_i","control","control / optimized control","original-drug innovation investment / project-advancement intensity","through Omega_i only","\Delta x_i^{\mathrm{eq}}=\Delta x_i^{\mathrm{dir}}."
"appendix-module","baseline","08_comparative_statics.tex","480","M","1","M","M","primitive parameter","binary institutional regime","policy object","x_i^*(M,p_m)"
"appendix-module","baseline","08_comparative_statics.tex","480","p_m","1","p_m","candidate-or-generic","equilibrium price / candidate price","qualified manufacturing-service capacity price","no","x_i^*(M,p_m)"
"appendix-module","baseline","08_comparative_statics.tex","480","x_i","1","x_i^*","optimized","control / optimized control","original-drug innovation investment / project-advancement intensity","through Omega_i only","x_i^*(M,p_m)"
"appendix-module","baseline","08_comparative_statics.tex","482","a_i","1","a_i","a_i","exogenous firm characteristic","research capability for viable planning-stage projects","no","\frac{\beta a_i}{\kappa}\Omega_i(M,p_m),"
"appendix-module","baseline","08_comparative_statics.tex","482","a_i","2","a_i","a_i","exogenous firm characteristic","research capability for viable planning-stage projects","no","\frac{\beta a_i}{\kappa}\Omega_i(M,p_m),"
"appendix-module","baseline","08_comparative_statics.tex","482","M","1","M","M","primitive parameter","binary institutional regime","policy object","\frac{\beta a_i}{\kappa}\Omega_i(M,p_m),"
"appendix-module","baseline","08_comparative_statics.tex","482","Omega_i","1","\Omega_i","\Omega_i","endogenous firm-level object","expected optimized value per planning-stage project","indirect only","\frac{\beta a_i}{\kappa}\Omega_i(M,p_m),"
"appendix-module","baseline","08_comparative_statics.tex","482","p_m","1","p_m","candidate-or-generic","equilibrium price / candidate price","qualified manufacturing-service capacity price","no","\frac{\beta a_i}{\kappa}\Omega_i(M,p_m),"
"appendix-module","baseline","08_comparative_statics.tex","484","x_i","1","x_i","control","control / optimized control","original-drug innovation investment / project-advancement intensity","through Omega_i only","\Delta x_i"
"appendix-module","baseline","08_comparative_statics.tex","486","a_i","1","a_i","a_i","exogenous firm characteristic","research capability for viable planning-stage projects","no","\frac{\beta a_i}{\kappa}\Delta\Omega_i."
"appendix-module","baseline","08_comparative_statics.tex","486","a_i","2","a_i","a_i","exogenous firm characteristic","research capability for viable planning-stage projects","no","\frac{\beta a_i}{\kappa}\Delta\Omega_i."
"appendix-module","baseline","08_comparative_statics.tex","486","Omega_i","1","\Omega_i","\Omega_i","endogenous firm-level object","expected optimized value per planning-stage project","indirect only","\frac{\beta a_i}{\kappa}\Delta\Omega_i."
"appendix-module","baseline","08_comparative_statics.tex","494","a_i","1","a_i","a_i","exogenous firm characteristic","research capability for viable planning-stage projects","no","\Delta\Omega_i"
"appendix-module","baseline","08_comparative_statics.tex","494","Omega_i","1","\Omega_i","\Omega_i","endogenous firm-level object","expected optimized value per planning-stage project","indirect only","\Delta\Omega_i"
"appendix-module","baseline","08_comparative_statics.tex","516","M","1","M","M","primitive parameter","binary institutional regime","policy object","M"
"appendix-module","baseline","08_comparative_statics.tex","520","a_i","1","a_i","a_i","exogenous firm characteristic","research capability for viable planning-stage projects","no","\Omega_i \\"
"appendix-module","baseline","08_comparative_statics.tex","520","Omega_i","1","\Omega_i","\Omega_i","endogenous firm-level object","expected optimized value per planning-stage project","indirect only","\Omega_i \\"
"appendix-module","baseline","08_comparative_statics.tex","522","x_i","1","x_i^*","optimized","control / optimized control","original-drug innovation investment / project-advancement intensity","through Omega_i only","x_i^*"
"appendix-module","baseline","08_required_propositions.tex","8","M","1","M","M","primitive parameter","binary institutional regime","policy object","\(M=0\) and \(M=1\); the binary regime is never differentiated."
"appendix-module","baseline","08_required_propositions.tex","8","M","2","M","M","primitive parameter","binary institutional regime","policy object","\(M=0\) and \(M=1\); the binary regime is never differentiated."
"appendix-module","baseline","08_required_propositions.tex","14","M","1","M","M","primitive parameter","binary institutional regime","policy object","Fix a project \((q,m)\), a finite institutional wedge, regime \(M=1\), and a"
"appendix-module","baseline","08_required_propositions.tex","14","m","1","m","m","exogenous project characteristic","manufacturing requirement/complexity","no","Fix a project \((q,m)\), a finite institutional wedge, regime \(M=1\), and a"
"appendix-module","baseline","08_required_propositions.tex","14","q","1","q","q","exogenous project characteristic","commercial/scientific value shifter","no","Fix a project \((q,m)\), a finite institutional wedge, regime \(M=1\), and a"
"appendix-module","baseline","08_required_propositions.tex","15","p_m","1","p_m","candidate-or-generic","equilibrium price / candidate price","qualified manufacturing-service capacity price","no","conjectured support price \(p_m<\infty\). Hold all primitives except internal"
"appendix-module","baseline","08_required_propositions.tex","16","k_i","1","k_i","k_i","exogenous firm characteristic","internal manufacturing capability","no","manufacturing capability \(k_i\) fixed. On the internally feasible domain,"
"appendix-module","baseline","08_required_propositions.tex","20","k_i","1","k_i","k_i","exogenous firm characteristic","internal manufacturing capability","no","The internal-minus-entrusted value gap is strictly increasing in \(k_i\):"
"appendix-module","baseline","08_required_propositions.tex","22","k_i","1","k_i","k_i","exogenous firm characteristic","internal manufacturing capability","no","\frac{\partial\Delta_{IE}(k_i;q,m,M,p_m)}{\partial k_i}"
"appendix-module","baseline","08_required_propositions.tex","22","k_i","2","k_i","k_i","exogenous firm characteristic","internal manufacturing capability","no","\frac{\partial\Delta_{IE}(k_i;q,m,M,p_m)}{\partial k_i}"
"appendix-module","baseline","08_required_propositions.tex","22","M","1","M","M","primitive parameter","binary institutional regime","policy object","\frac{\partial\Delta_{IE}(k_i;q,m,M,p_m)}{\partial k_i}"
"appendix-module","baseline","08_required_propositions.tex","22","m","1","m","m","exogenous project characteristic","manufacturing requirement/complexity","no","\frac{\partial\Delta_{IE}(k_i;q,m,M,p_m)}{\partial k_i}"
"appendix-module","baseline","08_required_propositions.tex","22","p_m","1","p_m","candidate-or-generic","equilibrium price / candidate price","qualified manufacturing-service capacity price","no","\frac{\partial\Delta_{IE}(k_i;q,m,M,p_m)}{\partial k_i}"
"appendix-module","baseline","08_required_propositions.tex","22","q","1","q","q","exogenous project characteristic","commercial/scientific value shifter","no","\frac{\partial\Delta_{IE}(k_i;q,m,M,p_m)}{\partial k_i}"
"appendix-module","baseline","08_required_propositions.tex","24","k_i","1","k_i","k_i","exogenous firm characteristic","internal manufacturing capability","no","s(q)R_c(q,c_I)c_{I,k}(m,k_i)-F_{I,k}(m,k_i)"
"appendix-module","baseline","08_required_propositions.tex","24","k_i","2","k_i","k_i","exogenous firm characteristic","internal manufacturing capability","no","s(q)R_c(q,c_I)c_{I,k}(m,k_i)-F_{I,k}(m,k_i)"
"appendix-module","baseline","08_required_propositions.tex","24","m","1","m","m","exogenous project characteristic","manufacturing requirement/complexity","no","s(q)R_c(q,c_I)c_{I,k}(m,k_i)-F_{I,k}(m,k_i)"
"appendix-module","baseline","08_required_propositions.tex","24","m","2","m","m","exogenous project characteristic","manufacturing requirement/complexity","no","s(q)R_c(q,c_I)c_{I,k}(m,k_i)-F_{I,k}(m,k_i)"
"appendix-module","baseline","08_required_propositions.tex","24","q","1","q","q","exogenous project characteristic","commercial/scientific value shifter","no","s(q)R_c(q,c_I)c_{I,k}(m,k_i)-F_{I,k}(m,k_i)"
"appendix-module","baseline","08_required_propositions.tex","24","q","2","q","q","exogenous project characteristic","commercial/scientific value shifter","no","s(q)R_c(q,c_I)c_{I,k}(m,k_i)-F_{I,k}(m,k_i)"
"appendix-module","baseline","08_required_propositions.tex","24","s(q)","1","s(q)","s(q)","primitive parameter/function","exogenous downstream realization probability","no","s(q)R_c(q,c_I)c_{I,k}(m,k_i)-F_{I,k}(m,k_i)"
"appendix-module","baseline","08_required_propositions.tex","29","M","1","M","M","primitive parameter","binary institutional regime","policy object","upper endpoint, there is a unique \(k^*(q,m;p_m,M)\). Conditional on both"
"appendix-module","baseline","08_required_propositions.tex","29","m","1","m","m","exogenous project characteristic","manufacturing requirement/complexity","no","upper endpoint, there is a unique \(k^*(q,m;p_m,M)\). Conditional on both"
"appendix-module","baseline","08_required_propositions.tex","29","p_m","1","p_m","candidate-or-generic","equilibrium price / candidate price","qualified manufacturing-service capacity price","no","upper endpoint, there is a unique \(k^*(q,m;p_m,M)\). Conditional on both"
